field_id	title	item_type
10697	Data points for blow (pilot)	0
10711	Spirometry method (pilot)	0
10714	Spirometry device serial number (pilot)	0
10717	Number of measurements made (pilot)	0
10721	Illness, injury, bereavement, stress in last 2 years (pilot)	0
10722	Qualifications (pilot)	0
10723	Vitamin supplements (pilot)	0
10740	Frequency of friend/family visits (pilot)	0
10749	Time using mobile phone in last 3 months (pilot)	0
10767	Spread type (pilot)	0
10776	Bread type/intake (pilot)	0
10793	Hearing difficulty/problems (pilot)	0
10818	Reason for reducing amount of alcohol drunk (pilot)	0
10827	Ever stopped smoking for 6+ months (pilot)	0
10844	Gestational diabetes only (pilot)	0
10853	Reason former drinker stopped drinking alcohol (pilot)	0
10854	Other dietary supplements (pilot)	0
10855	Never eat eggs, dairy, wheat, sugar (pilot)	0
10860	Gas or solid-fuel cooking/heating (pilot)	0
10877	Average total household income before tax (pilot)	0
10886	Difference in mobile phone use compared to one year previously (pilot)	0
10895	Light smokers, at least 100 smokes in lifetime (pilot)	0
10912	Variation in diet (pilot)	0
10953	Duration of walks (pilot)	0
10962	Duration of moderate physical activity (pilot)	0
10971	Duration of vigorous physical activity (pilot)	0
12139	Believed safe to perform brain MRI scan	0
12140	Believed safe to perform abdominal MRI scan	0
12141	Believed safe to perform DXA scan	0
12143	Weight (pre-imaging)	0
12144	Height	0
12148	Number of imaging stages blocked at screening	0
12187	Brain MRI measuring method	0
12188	Operator indicated brain MRI measurement completed	0
12223	Abdominal MRI measuring method	0
12224	Abdominal MRI measurement completed	0
12253	DXA measuring method	0
12254	DXA measurement completed	0
12291	Carotid ultrasound measuring method	0
12292	Carotid ultrasound measurement completed	0
12323	12-lead ECG measuring method	0
12336	Ventricular rate	0
12338	P duration	0
12340	QRS duration	0
12624	Identifier for blood pressure device	0
12651	Duration of eprime test	0
12653	ECG automated diagnoses	0
12654	Number of automated diagnostic comments recorded during 12-lead ECG	0
12657	Suspicious flag for 12-lead ECG	0
12658	Identifier for 12-lead ECG device	0
12671	PWA start time	0
12673	Heart rate during PWA	0
12674	Systolic brachial blood pressure during PWA	0
12675	Diastolic brachial blood pressure during PWA	0
12676	Peripheral pulse pressure during PWA	0
12677	Central systolic blood pressure during PWA	0
12678	Central pulse pressure during PWA	0
12679	Number of beats in waveform average for PWA	0
12680	Central augmentation pressure during PWA	0
12681	Augmentation index for PWA	0
12682	Cardiac output during PWA	0
12683	End systolic pressure during PWA	0
12684	End systolic pressure index during PWA	0
12685	Total peripheral resistance during PWA	0
12686	Stroke volume during PWA	0
12687	Mean arterial pressure during PWA	0
12688	Vicorder trace	0
12695	Blood pressure test start time	0
12697	Systolic brachial blood pressure	0
12698	Diastolic brachial blood pressure	0
12699	Number of PWA tests performed	0
12700	Vicorder results plausible	0
12702	Cardiac index during PWA	0
12706	Eprime error flag	0
20001	Cancer code, self-reported	0
20002	Non-cancer illness code, self-reported	0
20003	Treatment/medication code	0
20004	Operation code	0
20005	Email access	0
20006	Interpolated Year when cancer first diagnosed	0
20007	Interpolated Age of participant when cancer first diagnosed	0
20008	Interpolated Year when non-cancer illness first diagnosed	0
20009	Interpolated Age of participant when non-cancer illness first diagnosed	0
20010	Interpolated Year when operation took place	0
20011	Interpolated Age of participant when operation took place	0
20012	Method of recording time when cancer first diagnosed	0
20013	Method of recording time when non-cancer illness first diagnosed	0
20014	Method of recording time when operation occurred	0
20015	Sitting height	0
20016	Fluid intelligence score	0
20018	Prospective memory result	0
20019	Speech-reception-threshold (SRT) estimate (left)	0
20021	Speech-reception-threshold (SRT) estimate (right)	0
20022	Birth weight	0
20023	Mean time to correctly identify matches	0
20025	Time saliva sample collected	0
20031	Acceptability of each blow result (text)	0
20032	Acceptability of each blow result (text) (pilot)	0
20033	Home location at assessment - east co-ordinate	0
20034	Home location at assessment - north co-ordinate	0
20035	Time urine sample collected	0
20041	Reason for skipping weight	0
20042	Reason for skipping spirometry	0
20043	Reason for skipping grip strength (right)	0
20044	Reason for skipping grip strength (left)	0
20045	Reason for skipping waist	0
20046	Reason for skipping hip measurement	0
20047	Reason for skipping standing height	0
20048	Reason for skipping sitting height	0
20049	Blood sample #, note contents	0
20050	Reason blood sampling not attempted	0
20051	Reason for skipping arterial stiffness	0
20052	Reason for skipping refractometry (left)	0
20053	Reason for skipping IOP (right)	0
20054	Reason for skipping IOP (left)	0
20055	Reason for skipping refractometry (right)	0
20056	Reason for skipping visual acuity (right)	0
20057	Reason for skipping visual acuity (left)	0
20058	Reason for skipping ECG	0
20059	Reason ECG not completed	0
20060	Reason at-rest ECG performed without bicycle	0
20061	Reason for skipping OCT (right)	0
20062	Reason for skipping OCT (left)	0
20071	Reason no saliva sample collected	0
20072	Reason no urine sample collected	0
20074	Home location at assessment - east co-ordinate (rounded)	0
20075	Home location at assessment - north co-ordinate (rounded)	0
20076	Treatment/medication READ-code	0
20077	Number of diet questionnaires completed	0
20078	When diet questionnaire completion requested	0
20079	Day-of-week questionnaire completion requested	0
20080	Day-of-week questionnaire completed	0
20081	Hour-of-day questionnaire completed	0
20082	Duration of questionnaire	0
20083	Delay between questionnaire request and completion	0
20084	Vitamin and/or mineral supplement use	0
20085	Reason for not eating or drinking normally	0
20086	Type of special diet followed	0
20087	Types of spread used on bread/crackers	0
20088	Types of spreads/sauces consumed	0
20089	Type of meals eaten	0
20090	Type of fat/oil used in cooking	0
20091	Type of sliced bread eaten	0
20092	Type of baguette eaten	0
20093	Type of large bap eaten	0
20094	Type of bread roll eaten	0
20095	Size of white wine glass drunk	0
20096	Size of red wine glass drunk	0
20097	Size of rose wine glass drunk	0
20098	Thickness of butter/margarine spread on sliced bread	0
20099	Thickness of butter/margarine spread on baguettes	0
20100	Thickness of butter/margarine spread on large baps	0
20101	Thickness of butter/margarine spread on bread rolls	0
20102	Thickness of butter/margarine spread on crackers/crispbreads	0
20103	Thickness of butter/margarine spread on oatcakes	0
20104	Thickness of butter/margarine spread on other bread	0
20105	Liquid used to make porridge	0
20106	Type of yogurt eaten	0
20107	Illnesses of father	0
20108	Ingredients in canned soup	0
20109	Ingredients in homemade soup	0
20110	Illnesses of mother	0
20111	Illnesses of siblings	0
20112	Illnesses of adopted father	0
20113	Illnesses of adopted mother	0
20114	Illnesses of adopted siblings	0
20115	Country of Birth (non-UK origin)	0
20116	Smoking status	0
20117	Alcohol drinker status	0
20118	Home area population density - urban or rural	0
20119	Current employment status - corrected	0
20121	Cascot confidence score	0
20122	Bipolar disorder status	0
20123	Single episode of probable major depression	0
20124	Probable recurrent major depression (moderate)	0
20125	Probable recurrent major depression (severe)	0
20126	Bipolar and major depression status	0
20127	Neuroticism score	0
20128	Number of fluid intelligence questions attempted within time limit	0
20129	Number of columns displayed in round	0
20130	Number of rows displayed in round	0
20131	Number of correct matches in round	0
20132	Number of incorrect matches in round	0
20133	Time to complete round	0
20134	When pairs test completed	0
20135	When fluid intelligence test completed	0
20136	When trail making test completed	0
20137	When symbol digit substitution test completed	0
20138	When numeric memory test completed	0
20140	When device described	0
20147	Errors before selecting correct item in numeric path (trail #1)	0
20148	Errors before selecting correct item in alphanumeric path (trail #2)	0
20149	Interval between previous point and current one in numeric path (trail #1)	0
20150	Forced expiratory volume in 1-second (FEV1), Best measure	0
20151	Forced vital capacity (FVC), Best measure	0
20152	Reproduciblity of spirometry measurement using ERS/ATS criteria	0
20153	Forced expiratory volume in 1-second (FEV1), predicted	0
20154	Forced expiratory volume in 1-second (FEV1), predicted percentage	0
20155	Interval between previous point and current one in alphanumeric path (trail #2)	0
20156	Duration to complete numeric path (trail #1)	0
20157	Duration to complete alphanumeric path (trail #2)	0
20158	DXA images	20
20159	Number of symbol digit matches made correctly	0
20160	Ever smoked	0
20161	Pack years of smoking	0
20162	Pack years adult smoking as proportion of life span exposed to smoking	0
20165	FI1 : numeric addition test	0
20167	FI2 : identify largest number	0
20169	FI3 : word interpolation	0
20171	FI4 : positional arithmetic	0
20173	FI5 : family relationship calculation	0
20175	FI6 : conditional arithmetic	0
20177	FI7 : synonym	0
20179	FI8 : chained arithmetic	0
20181	FI9 : concept interpolation	0
20183	FI10 : arithmetic sequence recognition	0
20185	FI11 : antonym	0
20187	FI12 : square sequence recognition	0
20189	FI13 : subset inclusion logic	0
20191	Fluid intelligence score	0
20192	Number of fluid intelligence questions attempted within time limit	0
20193	FI14 : alphanumeric substitution	0
20195	Number of symbol digit matches attempted	0
20196	First code array presented	0
20197	Number of word pairs correctly associated	0
20198	Test array presented	0
20199	Antibiotic codes for last 3 months	0
20200	Values wanted	0
20201	Dixon technique for internal fat - DICOM	20
20202	Pancreatic fat - DICOM	20
20203	Liver imaging - gradient echo - DICOM	20
20204	Liver Imaging - T1 ShMoLLI - DICOM	20
20205	ECG datasets	20
20206	Measurements of pancreas volume - DICOM	20
20207	Scout images for heart MRI - DICOM	20
20208	Long axis heart images - DICOM	20
20209	Short axis heart images - DICOM	20
20210	Aortic distensibilty images - DICOM	20
20211	Cine tagging images - DICOM	20
20212	Left ventricular outflow tract images - DICOM	20
20213	Blood flow images - DICOM	20
20214	Experimental shMOLLI sequence images - DICOM	20
20215	Scout images for brain scans - DICOM	20
20216	T1 structural brain images - DICOM	20
20217	Functional brain images - task - DICOM	20
20218	Multiband diffusion brain images - DICOM	20
20219	Susceptibility weighted brain images - DICOM	20
20220	T2 FLAIR structural brain images - DICOM	20
20221	T2/PD brain images - DICOM	20
20222	Carotid artery ultrasound image (left)	20
20223	Carotid artery ultrasound image (right)	20
20224	Phoenix - DICOM	20
20225	Functional brain images - resting - DICOM	20
20226	Carotid artery ultrasound report	20
20227	Functional brain images - resting - NIFTI	20
20229	Values entered	0
20230	Duration to entering symbol choice	0
20240	Maximum digits remembered correctly	0
20241	Raw carotid device data	20
20242	Fluid intelligence completion status	0
20243	Kidney Imaging - T1 ShMOLLI - DICOM	20
20244	Pairs matching completion status	0
20245	Symbol digit completion status	0
20246	Trail making completion status	0
20247	Total errors traversing numeric path (trail #1)	0
20248	Total errors traversing alphanumeric path (trail #2)	0
20249	Functional brain images - task - NIFTI	20
20250	Multiband diffusion brain images - NIFTI	20
20251	Susceptibility weighted brain images - NIFTI	20
20252	T1 structural brain images - NIFTI	20
20253	T2 FLAIR structural brain images - NIFTI	20
20254	Liver imaging - IDEAL protocol - DICOM	20
20255	Spirometry QC measure	0
20256	Forced expiratory volume in 1-second (FEV1) Z-score	0
20257	Forced vital capacity (FVC) Z-score	0
20258	FEV1/ FVC ratio Z-score	0
20259	Pancreas Images - ShMoLLI - DICOM	20
20260	Pancreas Images - gradient echo - DICOM	20
20261	avMSE	0
20262	Myopia diagnosis	0
20263	T1 surface model files and additional structural segmentations	20
20264	Kidney Imaging - gradient echo - DICOM	20
20265	Kidney Imaging - T2 haste - DICOM	20
20266	Arterial spin labelling brain images - DICOM	20
20267	Kidney imaging - T2 Vibe - DICOM	20
20277	Job code at visit	0
20400	Date of completing mental health questionnaire	0
20401	Ever addicted to any substance or behaviour	0
20403	Amount of alcohol drunk on a typical drinking day	0
20404	Ever physically dependent on alcohol	0
20405	Ever had known person concerned about, or recommend reduction of, alcohol consumption	0
20406	Ever addicted to alcohol	0
20407	Frequency of failure to fulfil normal expectations due to drinking alcohol in last year	0
20408	Frequency of memory loss due to drinking alcohol in last year	0
20409	Frequency of feeling guilt or remorse after drinking alcohol in last year	0
20410	Age when known person last commented about drinking habits	0
20411	Ever been injured or injured someone else through drinking alcohol	0
20412	Frequency of needing morning drink of alcohol after heavy drinking session in last year	0
20413	Frequency of inability to cease drinking in last year	0
20414	Frequency of drinking alcohol	0
20415	Ongoing addiction to alcohol	0
20416	Frequency of consuming six or more units of alcohol	0
20417	Tense, sore, or aching muscles during worst period of anxiety	0
