field_id	title	availability	stability	private	value_type	base_type	item_type	strata	instanced	arrayed	sexed	units	main_category	encoding_id	instance_id	instance_min	instance_max	array_min	array_max	notes	debut	version	num_participants	item_count	showcase_order	cost_do	cost_on	cost_sc
20531	Victim of sexual assault	0	2	0	21	11	0	0	0	0	0		145	533	0	0	0	0	0	Question asked: "In your life, have you...? Been a victim of a sexual assault, whether by a stranger or someone you knew"	2016-10-25T00:00:00	2017-07-28T00:00:00	157315	157315	200	1	1	1
20532	Did your sleep change?	0	2	0	21	11	0	0	0	0	0		138	502	0	0	0	0	0	Question asked: "Did your sleep change?" <p>Question was asked when ~F20446~ was Yes or ~F20441~ was Yes.	2016-10-25T00:00:00	2017-07-28T00:00:00	89011	89011	170	1	1	1
20533	Trouble falling asleep	0	2	0	21	11	0	0	0	0	0		138	508	0	0	0	0	0	Question asked: "Was that: [re sleep change] Trouble falling asleep" <p>Question was asked when ~F20532~ was Yes.	2016-10-25T00:00:00	2017-07-28T00:00:00	60887	60887	380	1	1	1
20534	Sleeping too much	0	2	0	21	11	0	0	0	0	0		138	508	0	0	0	0	0	Question asked: "Was that: [re sleep change] Sleeping too much" <p>Question was asked when ~F20532~ was Yes.	2016-10-25T00:00:00	2017-07-28T00:00:00	60887	60887	350	1	1	1
20535	Waking too early	0	2	0	21	11	0	0	0	0	0		138	508	0	0	0	0	0	Question asked: "Was that: [re sleep change] Waking too early" <p>Question was asked when ~F20532~ was Yes.	2016-10-25T00:00:00	2017-07-28T00:00:00	60887	60887	400	1	1	1
20536	Weight change during worst episode of depression	0	2	0	21	11	0	0	0	0	0		138	507	0	0	0	0	0	Question asked: "Did you gain or lose weight without trying, or did you stay about the same weight?" <p>Question was asked when ~F20446~ was Yes or ~F20441~ was Yes.	2016-10-25T00:00:00	2017-07-28T00:00:00	89011	89011	410	1	1	1
20537	Frequency of difficulty controlling worry during worst period of anxiety	0	2	0	21	11	0	0	0	0	0		140	519	0	0	0	0	0	Question asked: "Please think of the period in your life when you have felt worried, tense, anxious, or more worried than most people would in your situation. This could be in the past, or it could be continuing now. How often did you find it difficult to control your worry?" <p>Question was asked when ~F20425~ was Yes or ~F20420~ was at least 6 months.	2016-10-25T00:00:00	2017-07-28T00:00:00	48757	48757	0	1	1	1
20538	Worried most days during period of worst anxiety	0	2	0	21	11	0	0	0	0	0		140	502	0	0	0	0	0	Question asked: "Please think of the period in your life when you have felt worried, tense, anxious, or more worried than most people would in your situation. This could be in the past, or it could be continuing now. Did you worry most days?" <p>Question was asked when ~F20425~ was Yes or ~F20420~ was at least 6 months.	2016-10-25T00:00:00	2017-07-28T00:00:00	48757	48757	0	1	1	1
20539	Frequency of inability to stop worrying during worst period of anxiety	0	2	0	21	11	0	0	0	0	0		140	519	0	0	0	0	0	Question asked: "Please think of the period in your life when you have felt worried, tense, anxious, or more worried than most people would in your situation. This could be in the past, or it could be continuing now. How often was your worry so strong that you couldn't put it out of your mind no matter how hard you tried?" <p>Question was asked when ~F20425~ was Yes or ~F20420~ was at least 6 months.	2016-10-25T00:00:00	2017-07-28T00:00:00	48757	48757	0	1	1	1
20540	Multiple worries during worst period of anxiety	0	2	0	21	11	0	0	0	0	0		140	502	0	0	0	0	0	Question asked: "Please think of the period in your life when you have felt worried, tense, anxious, or more worried than most people would in your situation. This could be in the past, or it could be continuing now. Did you ever have different worries on your mind at the same time?" <p>Question was asked when ~F20425~ was Yes or ~F20420~ was at least 6 months.	2016-10-25T00:00:00	2017-07-28T00:00:00	48757	48757	0	1	1	1
20541	Difficulty stopping worrying during worst period of anxiety	0	2	0	21	11	0	0	0	0	0		140	502	0	0	0	0	0	Question asked: "Please think of the period in your life when you have felt worried, tense, anxious, or more worried than most people would in your situation. This could be in the past, or it could be continuing now. Did you find it difficult to stop worrying?" <p>Question was asked when ~F20425~ was Yes or ~F20420~ was at least 6 months.	2016-10-25T00:00:00	2017-07-28T00:00:00	48757	48757	0	1	1	1
20542	Stronger worrying (than other people) during period of worst anxiety	0	2	0	21	11	0	0	0	0	0		140	502	0	0	0	0	0	Question asked: "Please think of the period in your life when you have felt worried, tense, anxious, or more worried than most people would in your situation. This could be in the past, or it could be continuing now. During that period, was your worry stronger than in other people?" <p>Question was asked when ~F20425~ was Yes or ~F20420~ was at least 6 months.	2016-10-25T00:00:00	2017-07-28T00:00:00	48757	48757	0	1	1	1
20543	Number of things worried about during worst period of anxiety	0	2	0	21	11	0	0	0	0	0		140	518	0	0	0	0	0	Question asked: "Please think of the period in your life when you have felt worried, tense, anxious, or more worried than most people would in your situation. This could be in the past, or it could be continuing now. Did you usually worry about one particular thing, such as your job security or the failing health of a loved one, or more than one thing?" <p>Question was asked when ~F20425~ was Yes or ~F20420~ was at least 6 months.	2016-10-25T00:00:00	2017-07-28T00:00:00	48757	48757	0	1	1	1
20544	Mental health problems ever diagnosed by a professional	0	2	0	22	11	0	0	0	1	0		137	1401	0	0	0	1	16	Question asked: "Have you been diagnosed with one or more of the following mental health problems by a professional, even if you don't have it currently? (tick all that apply):"<p>Participant was offered a set of options which have been combined here into a single answer	2016-10-25T00:00:00	2017-07-28T00:00:00	50079	74852	0	1	1	1
20546	Substances taken for depression	0	2	0	22	11	0	0	0	1	0		138	1405	0	0	0	1	3	Question asked: "Did you ever try the following for these problems? (tick all that apply)" <p>Participant was offered a set of options which have been combined here into a single answer <p>Question was asked when ~F20446~ was Yes or ~F20441~ was Yes.	2016-10-25T00:00:00	2017-07-28T00:00:00	45699	54563	360	1	1	1
20547	Activities undertaken to treat depression	0	2	0	22	11	0	0	0	1	0		138	1406	0	0	0	1	2	Question asked: "Did you ever try talking therapies for these problems, or other structured activities you regard as therapeutic? Include only those you attended more than once." <p>Participant was offered a set of options which have been combined here into a single answer <p>Question was asked when ~F20446~ was Yes or ~F20441~ was Yes.	2016-10-25T00:00:00	2017-07-28T00:00:00	40325	47670	120	1	1	1
20548	Manifestations of mania or irritability	0	2	0	22	11	0	0	0	1	0		139	1407	0	0	0	1	8	Question asked: "Please try to remember a period when you were in a "high" or "irritable" state and select all of the following that apply:" <p>Participant was offered a set of options which have been combined here into a single answer <p>Question was asked when ~F20501~ was Yes or ~F20502~ was Yes.	2016-10-25T00:00:00	2017-07-28T00:00:00	29042	74832	0	1	1	1
20549	Substances taken for anxiety	0	2	0	22	11	0	0	0	1	0		140	1405	0	0	0	1	3	Question asked: "Did you ever use the following for the worry or the problems it caused? (tick all that apply):" <p>Participant was offered a set of options which have been combined here into a single answer <p>Question was asked when ~F20425~ was Yes or ~F20420~ was at least 6 months.	2016-10-25T00:00:00	2017-07-28T00:00:00	26494	32394	0	1	1	1
20550	Activities undertaken to treat anxiety	0	2	0	22	11	0	0	0	1	0		140	1406	0	0	0	1	2	Question asked: "Did you ever try talking therapies for these problems, or other structured activities you regard as therapeutic? Include only those you attended more than once." <p>Participant was offered a set of options which have been combined here into a single answer <p>Question was asked when ~F20425~ was Yes or ~F20420~ was at least 6 months.	2016-10-25T00:00:00	2017-07-28T00:00:00	24202	29148	0	1	1	1
20551	Substance of prescription or over-the-counter medication addiction	0	2	0	22	11	0	0	0	1	0		141	1414	0	0	0	1	3	Question asked: "Was this addiction or dependence to one of the following? (tick all that apply)" <p>Participant was offered a set of options which have been combined here into a single answer <p>Question was asked when ~F20503~ was Yes.	2016-10-25T00:00:00	2017-07-28T00:00:00	1317	1430	180	1	1	1
20552	Behavioural and miscellaneous addictions	0	2	0	22	11	0	0	0	1	0		141	1415	0	0	0	1	2	Question asked: "Were you addicted to (tick all that apply):" <p>Participant was offered a set of options which have been combined here into a single answer <p>Question was asked when ~F20431~ was Yes.	2016-10-25T00:00:00	2017-07-28T00:00:00	2240	2326	100	1	1	1
20553	Methods of self-harm used	0	2	0	22	11	0	0	0	1	0		146	1422	0	0	0	1	6	Question asked: "Have you done any of the following to harm or endanger yourself? (tick all that apply):" <p>Participant was offered a set of options which have been combined here into a single answer <p>Question was asked when ~F20480~ was Yes.	2016-10-25T00:00:00	2017-07-28T00:00:00	6863	9527	160	1	1	1
20554	Actions taken following self-harm	0	2	0	22	11	0	0	0	1	0		146	1423	0	0	0	1	5	Question asked: "Following any time when you took an overdose or deliberately tried to harm yourself did you (tick all that apply):" <p>Participant was offered a set of options which have been combined here into a single answer <p>Question was asked when ~F20480~ was Yes.	2016-10-25T00:00:00	2017-07-28T00:00:00	4330	9426	170	1	1	1
20599	Order of asking questions	0	2	0	101	0	0	0	0	0	0		1039	0	0	0	0	0	0	Questions were asked in a random order to each participant. This data-field indicates the ordering for a particular participant	2020-01-08T00:00:00	2020-01-17T00:00:00	182181	182181	100	1	1	1
20600	Liking for adding salt to foods	0	2	0	21	11	0	0	0	0	0		1039	96	0	0	0	0	0	Liking for adding salt to foods measured on a 9-point scale.	2020-01-08T00:00:00	2020-01-17T00:00:00	182181	182181	110	1	1	1
20601	Liking for aniseed	0	2	0	21	11	0	0	0	0	0		1039	96	0	0	0	0	0	Liking for aniseed measured on a 9-point scale.	2020-01-08T00:00:00	2020-01-17T00:00:00	182181	182181	120	1	1	1
20602	Liking for apple juice	0	2	0	21	11	0	0	0	0	0		1039	96	0	0	0	0	0	Liking for apple juice measured on a 9-point scale.	2020-01-08T00:00:00	2020-01-17T00:00:00	182180	182180	130	1	1	1
20603	Liking for apples	0	2	0	21	11	0	0	0	0	0		1039	96	0	0	0	0	0	Liking for apples measured on a 9-point scale.	2020-01-08T00:00:00	2020-01-17T00:00:00	182181	182181	140	1	1	1
20604	Liking for asparagus	0	2	0	21	11	0	0	0	0	0		1039	96	0	0	0	0	0	Liking for asparagus measured on a 9-point scale.	2020-01-08T00:00:00	2020-01-17T00:00:00	182181	182181	150	1	1	1
20605	Liking for aubergine	0	2	0	21	11	0	0	0	0	0		1039	96	0	0	0	0	0	Liking for aubergine measured on a 9-point scale.	2020-01-08T00:00:00	2020-01-17T00:00:00	182181	182181	160	1	1	1
20606	Liking for avocados	0	2	0	21	11	0	0	0	0	0		1039	96	0	0	0	0	0	Liking for avocados measured on a 9-point scale.	2020-01-08T00:00:00	2020-01-17T00:00:00	182180	182180	170	1	1	1
20607	Liking for bacon	0	2	0	21	11	0	0	0	0	0		1039	96	0	0	0	0	0	Liking for bacon measured on a 9-point scale.	2020-01-08T00:00:00	2020-01-17T00:00:00	182181	182181	180	1	1	1
20608	Liking for baked/steamed fish	0	2	0	21	11	0	0	0	0	0		1039	96	0	0	0	0	0	Liking for baked/steamed fish measured on a 9-point scale.	2020-01-08T00:00:00	2020-01-17T00:00:00	182180	182180	190	1	1	1
20609	Liking for bananas	0	2	0	21	11	0	0	0	0	0		1039	96	0	0	0	0	0	Liking for bananas measured on a 9-point scale.	2020-01-08T00:00:00	2020-01-17T00:00:00	182180	182180	200	1	1	1
20610	Liking for barbequed or grilled meat	0	2	0	21	11	0	0	0	0	0		1039	96	0	0	0	0	0	Liking for barbequed or grilled meat measured on a 9-point scale.	2020-01-08T00:00:00	2020-01-17T00:00:00	182181	182181	210	1	1	1
20611	Liking for beef steak	0	2	0	21	11	0	0	0	0	0		1039	96	0	0	0	0	0	Liking for beef steak measured on a 9-point scale.	2020-01-08T00:00:00	2020-01-17T00:00:00	182181	182181	220	1	1	1
20612	Liking for beetroot	0	2	0	21	11	0	0	0	0	0		1039	96	0	0	0	0	0	Liking for beetroot measured on a 9-point scale.	2020-01-08T00:00:00	2020-01-17T00:00:00	182180	182180	230	1	1	1
20613	Liking for bell pepper	0	2	0	21	11	0	0	0	0	0		1039	96	0	0	0	0	0	Liking for bell pepper measured on a 9-point scale.	2020-01-08T00:00:00	2020-01-17T00:00:00	182181	182181	240	1	1	1
20614	Liking for bicycling	0	2	0	21	11	0	0	0	0	0		1039	96	0	0	0	0	0	Liking for bicycling measured on a 9-point scale.	2020-01-08T00:00:00	2020-01-17T00:00:00	182180	182180	250	1	1	1
20615	Liking for biscuits	0	2	0	21	11	0	0	0	0	0		1039	96	0	0	0	0	0	Liking for biscuits measured on a 9-point scale.	2020-01-08T00:00:00	2020-01-17T00:00:00	182181	182181	260	1	1	1
20616	Liking for bitter foods	0	2	0	21	11	0	0	0	0	0		1039	96	0	0	0	0	0	Liking for bitter foods measured on a 9-point scale.	2020-01-08T00:00:00	2020-01-17T00:00:00	182181	182181	270	1	1	1
20617	Liking for bitter/ale	0	2	0	21	11	0	0	0	0	0		1039	96	0	0	0	0	0	Liking for bitter/ale measured on a 9-point scale.	2020-01-08T00:00:00	2020-01-17T00:00:00	182181	182181	280	1	1	1
20618	Liking for black olives	0	2	0	21	11	0	0	0	0	0		1039	96	0	0	0	0	0	Liking for black olives measured on a 9-point scale.	2020-01-08T00:00:00	2020-01-17T00:00:00	182181	182181	290	1	1	1
20619	Liking for black pepper	0	2	0	21	11	0	0	0	0	0		1039	96	0	0	0	0	0	Liking for black pepper measured on a 9-point scale.	2020-01-08T00:00:00	2020-01-17T00:00:00	182181	182181	300	1	1	1
20620	Liking for blue cheese	0	2	0	21	11	0	0	0	0	0		1039	96	0	0	0	0	0	Liking for blue cheese measured on a 9-point scale.	2020-01-08T00:00:00	2020-01-17T00:00:00	182181	182181	310	1	1	1
20621	Liking for bolognese sauce	0	2	0	21	11	0	0	0	0	0		1039	96	0	0	0	0	0	Liking for bolognese sauce measured on a 9-point scale.	2020-01-08T00:00:00	2020-01-17T00:00:00	182181	182181	320	1	1	1
20622	Liking for broad beans	0	2	0	21	11	0	0	0	0	0		1039	96	0	0	0	0	0	Liking for broad beans measured on a 9-point scale.	2020-01-08T00:00:00	2020-01-17T00:00:00	182181	182181	330	1	1	1
20623	Liking for broccoli	0	2	0	21	11	0	0	0	0	0		1039	96	0	0	0	0	0	Liking for broccoli measured on a 9-point scale.	2020-01-08T00:00:00	2020-01-17T00:00:00	182181	182181	340	1	1	1
20624	Liking for brown rice	0	2	0	21	11	0	0	0	0	0		1039	96	0	0	0	0	0	Liking for brown rice measured on a 9-point scale.	2020-01-08T00:00:00	2020-01-17T00:00:00	182179	182179	350	1	1	1
20625	Liking for brussel sprouts	0	2	0	21	11	0	0	0	0	0		1039	96	0	0	0	0	0	Liking for brussel sprouts measured on a 9-point scale.	2020-01-08T00:00:00	2020-01-17T00:00:00	182180	182180	360	1	1	1
20626	Liking for burgers (meat)	0	2	0	21	11	0	0	0	0	0		1039	96	0	0	0	0	0	Liking for burgers (meat) measured on a 9-point scale.	2020-01-08T00:00:00	2020-01-17T00:00:00	182180	182180	370	1	1	1
20627	Liking for burn of spicy foods	0	2	0	21	11	0	0	0	0	0		1039	96	0	0	0	0	0	Liking for burn of spicy foods measured on a 9-point scale.	2020-01-08T00:00:00	2020-01-17T00:00:00	182180	182180	380	1	1	1
20628	Liking for butter on bread	0	2	0	21	11	0	0	0	0	0		1039	96	0	0	0	0	0	Liking for butter on bread measured on a 9-point scale.	2020-01-08T00:00:00	2020-01-17T00:00:00	182180	182180	390	1	1	1
20629	Liking for butternut squash	0	2	0	21	11	0	0	0	0	0		1039	96	0	0	0	0	0	Liking for butternut squash measured on a 9-point scale.	2020-01-08T00:00:00	2020-01-17T00:00:00	182180	182180	400	1	1	1
20630	Liking for cabbage	0	2	0	21	11	0	0	0	0	0		1039	96	0	0	0	0	0	Liking for cabbage measured on a 9-point scale.	2020-01-08T00:00:00	2020-01-17T00:00:00	182181	182181	410	1	1	1
